path,source_status,subsystem,include_or_exclude,reason,target_commit,validation
dropin-earth/apps/web/src/app/robots.ts,untracked,I validation-coverage,include,OpenNext and web build integration,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/apps/web/src/app/status/page.tsx,tracked_modified,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/app/terra/page.tsx,untracked,I validation-coverage,include,"cross-authority institutional UI composes trust, evidence, and mobile slices and belongs in final integration",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/CanopyProofOSPage.tsx,untracked,I validation-coverage,include,"cross-authority institutional UI composes trust, evidence, and mobile slices and belongs in final integration",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/GlobalImpactCommandCenter.tsx,untracked,C global-command-center,include,authority code or validation owned by its dependency-complete subsystem,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/GlobalImpactEarth.tsx,untracked,C global-command-center,include,authority code or validation owned by its dependency-complete subsystem,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/GlobalImpactEarthLoader.tsx,untracked,C global-command-center,include,authority code or validation owned by its dependency-complete subsystem,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/MobileEvidenceDraftQueue.tsx,untracked,D mobile-evidence-vault,include,authority code or validation owned by its dependency-complete subsystem,PENDING_D_MOBILE_EVIDENCE_VAULT,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/NasaGibsEarthObservation.tsx,untracked,G evidence-orchestration,include,authority code or validation owned by its dependency-complete subsystem,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof-os/NasaGibsViewerLoader.tsx,untracked,G evidence-orchestration,include,authority code or validation owned by its dependency-complete subsystem,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/apps/web/src/components/canopyproof/CanopyProofLanding.tsx,tracked_modified,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/canopyproof/PublicExplorer.tsx,untracked,C global-command-center,include,authority code or validation owned by its dependency-complete subsystem,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/apps/web/src/components/Dashboard.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/DashboardReportPanel.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/DashboardTopNav.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/DashboardTypes.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/Dashboard.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/DashboardReportPanel.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/DashboardTopNav.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/HITLPanel.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/index.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/LeafPointsDashboard.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/MapHeatmap.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/MilestoneTimeline.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/NodeInfoPanel.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/planetary.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/PlanetaryEarthScene.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/PoCCEventList.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/dropin-dashboard/types.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/Earth3DScene.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/HeatmapLayer.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/HITLPanel.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/LeafPointsDashboard.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/MapHeatmap.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/MilestoneTimeline.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/NodeInfoModal.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/NodeMarker.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/OverlayPanels.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/components/PoCCEventList.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/data/canopyproof-os.ts,untracked,I validation-coverage,include,"cross-authority institutional UI composes trust, evidence, and mobile slices and belongs in final integration",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/apps/web/src/data/seed-production.json,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/data/seed-testnet.json,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/data/siteContent.ts,tracked_modified,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/components.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/hooks.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/repository.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/seed.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/service.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/types.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/features/green-draw/views.tsx,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/useDashboardLeafPoints.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/useDashboardPoCC.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/useLeafPoints.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/useMilestones.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/usePaymentIntent.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/usePoCC.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/useProofTimeline.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/hooks/useTicketSeed.ts,untracked,X non-R0-product-surface,exclude,web path is not one of the approved institutional surfaces,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/lib/api.ts,tracked_modified,X mixed-legacy-product-entrypoint,exclude,tracked file mixes approved CanopyProof work with unrelated Phase 16 product or deployment code; retain committed base,EXCLUDED,path_and_boundary_reviewed
dropin-earth/apps/web/src/lib/canopyproof-global-command-center-earth.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/apps/web/src/lib/canopyproof-global-command-center.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/apps/web/src/lib/canopyproof-mobile-evidence-indexeddb.ts,untracked,D mobile-evidence-vault,include,encrypted offline evidence vault,PENDING_D_MOBILE_EVIDENCE_VAULT,pending_clean_replay
dropin-earth/apps/web/src/lib/canopyproof-mobile-evidence-sync.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/apps/web/src/lib/canopyproof-mobile-evidence-vault.ts,untracked,D mobile-evidence-vault,include,encrypted offline evidence vault,PENDING_D_MOBILE_EVIDENCE_VAULT,pending_clean_replay
dropin-earth/apps/web/worker-configuration.d.ts,untracked,I validation-coverage,include,OpenNext and web build integration,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/contracts/.DS_Store,untracked,X generated-artifact,exclude,OS or tool-generated cache,EXCLUDED,path_and_boundary_reviewed
dropin-earth/contracts/evm/README.md,untracked,X chain-contract-surface,exclude,chain and token contract changes are outside Phase R0,EXCLUDED,path_and_boundary_reviewed
dropin-earth/contracts/evm/src/CarbonCreditMarketplace.sol,untracked,X chain-contract-surface,exclude,chain and token contract changes are outside Phase R0,EXCLUDED,path_and_boundary_reviewed
